"","FIPS","num_icu_beds"
"1658",31025,0
"1659",31027,0
"1660",31029,0
"1661",31031,0
"1662",31033,4
"1663",31035,0
"1664",31037,0
"1665",31039,0
"1666",31041,0
"1667",31043,0
"1668",31045,0
"1669",31047,0
"1670",31049,0
"1671",31051,0
"1672",31053,0
"1673",31055,187
"1674",31057,0
"1675",31059,0
"1676",31061,0
"1677",31063,0
"1678",31065,0
"1679",31067,3
"1680",31069,0
"1681",31071,0
"1682",31073,0
"1683",31075,0
"1684",31077,0
"1685",31079,16
"1686",31081,0
"1687",31083,0
"1688",31085,0
"1689",31087,0
"1690",31089,0
"1691",31091,0
"1692",31093,0
"1693",31095,0
"1694",31097,0
"1695",31099,0
"1696",31101,0
"1697",31103,0
"1698",31105,0
"1699",31107,0
"1700",31109,108
"1701",31111,19
"1702",31113,0
"1703",31115,0
"1704",31117,0
"1705",31119,24
"1706",31121,0
"1707",31123,0
"1708",31125,0
"1709",31127,0
"1710",31129,0
"1711",31131,0
"1712",31133,0
"1713",31135,0
"1714",31137,0
"1715",31139,0
"1716",31141,5
"1717",31143,0
"1718",31145,0
"1719",31147,0
"1720",31149,0
"1721",31151,0
"1722",31153,8
"1723",31155,0
"1724",31157,22
"1725",31159,0
"1726",31161,0
"1727",31163,0
"1728",31165,0
"1729",31167,0
"1730",31169,0
"1731",31171,0
"1732",31173,0
"1733",31175,0
"1734",31177,0
"1735",31179,0
"1736",31181,0
"1737",31183,0
"1738",31185,0
"1739",32001,0
"1740",32003,535
"1741",32005,0
"1742",32007,7
"1743",32009,0
"1744",32011,0
"1745",32013,3
"1746",32015,0
"1747",32017,0
"1748",32019,0
"1749",32021,0
"1750",32023,0
"1751",32027,0
"1752",32029,0
"1753",32031,331
"1754",32033,0
"1755",32510,24
"1756",33001,10
"1757",33003,8
"1758",33005,27
"1759",33007,3
"1760",33009,54
"1761",33011,62
"1762",33013,18
"1763",33015,43
"1764",33017,17
"1765",33019,0
"1766",34001,64
"1767",34003,147
"1768",34005,82
"1769",34007,199
"1770",34009,16
"1771",34011,36
"1772",34013,267
"1773",34015,14
"1774",34017,105
"1775",34019,12
"1776",34021,92
"1777",34023,185
"1778",34025,152
"1779",34027,91
"1780",34029,106
"1781",34031,97
"1782",34033,19
"1783",34035,28
"1784",34037,10
"1785",34039,80
"1786",34041,20
"1787",35001,138
"1788",35003,0
"1789",35005,24
"1790",35006,4
"1791",35007,4
"1792",35009,8
"1793",35011,0
"1794",35013,51
"1795",35015,12
"1796",35017,6
"1797",35019,0
"1798",35021,0
"1799",35023,0
"1800",35025,8
"1801",35027,4
"1802",35028,6
"1803",35029,6
"1804",35031,5
"1805",35033,0
"1806",35035,10
"1807",35037,0
"1808",35039,8
"1809",35041,0
"1810",35043,0
"1811",35045,10
"1812",35047,8
"1813",35049,22
"1814",35051,0
"1815",35053,0
"1816",35055,6
"1817",35057,0
"1818",35059,0
"1819",35061,0
"1820",36001,120
"1821",36003,6
"1822",36005,270
"1823",36007,47
"1824",36009,0
"1825",36011,14
"1826",36013,26
"1827",36015,20
"1828",36017,7
"1829",36019,21
"1830",36021,9
"1831",36023,12
"1832",36025,0
"1833",36027,51
"1834",36029,262
"1835",36031,0
"1836",36033,13
"1837",36035,8
"1838",36037,10
"1839",36039,0
"1840",36041,0
"1841",36043,0
"1842",36045,10
"1843",36047,318
"1844",36049,6
"1845",36051,0
"1846",36053,6
"1847",36055,191
"1848",36057,8
"1849",36059,461
"1850",36061,761
"1851",36063,32
"1852",36065,51
"1853",36067,152
"1854",36069,27
"1855",36071,76
"1856",36073,0
"1857",36075,8
"1858",36077,14
"1859",36079,10
"1860",36081,129
"1861",36083,12
"1862",36085,114
"1863",36087,39
"1864",36089,20
"1865",36091,19
"1866",36093,36
"1867",36095,0
"1868",36097,0
"1869",36099,0
"1870",36101,8
"1871",36103,281
"1872",36105,10
"1873",36107,0
"1874",36109,16
"1875",36111,25
"1876",36113,24
"1877",36115,0
"1878",36117,8
"1879",36119,179
"1880",36121,5
"1881",36123,0
"1882",37001,20
"1883",37003,0
"1884",37005,0
"1885",37007,0
"1886",37009,0
"1887",37011,0
"1888",37013,8
"1889",37015,0
"1890",37017,4
"1891",37019,19
"1892",37021,166
"1893",37023,16
"1894",37025,25
"1895",37027,12
"1896",37029,0
"1897",37031,8
"1898",37033,0
"1899",37035,52
"1900",37037,4
"1901",37039,0
"1902",37041,4
"1903",37043,0
"1904",37045,57
"1905",37047,10
"1906",37049,72
"1907",37051,48
"1908",37053,0
"1909",37055,0
"1910",37057,29
"1911",37059,0
"1912",37061,9
"1913",37063,148
"1914",37065,15
"1915",37067,259
"1916",37069,0
"1917",37071,74
"1918",37073,0
"1919",37075,0
"1920",37077,6
"1921",37079,0
"1922",37081,142
"1923",37083,16
"1924",37085,14
"1925",37087,12
"1926",37089,27
"1927",37091,10
"1928",37093,0
"1929",37095,0
"1930",37097,36
"1931",37099,9
"1932",37101,24
"1933",37103,0
"1934",37105,8
"1935",37107,14
"1936",37109,10
"1937",37111,9
"1938",37113,5
"1939",37115,0
"1940",37117,6
"1941",37119,173
"1942",37121,0
"1943",37123,0
"1944",37125,68
"1945",37127,21
"1946",37129,57
"1947",37131,0
"1948",37133,14
"1949",37135,13
"1950",37137,0
"1951",37139,10
"1952",37141,0
"1953",37143,0
"1954",37145,6
"1955",37147,71
"1956",37149,6
"1957",37151,12
"1958",37153,0
"1959",37155,25
"1960",37157,9
"1961",37159,20
"1962",37161,18
"1963",37163,8
"1964",37165,8
"1965",37167,10
"1966",37169,0
"1967",37171,10
"1968",37173,0
"1969",37175,4
"1970",37177,0
"1971",37179,14
"1972",37181,20
"1973",37183,175
"1974",37185,0
"1975",37187,0
"1976",37189,10
"1977",37191,16
"1978",37193,8
"1979",37195,14
"1980",37197,0
"1981",37199,0
"1982",38001,0
"1983",38003,0
"1984",38005,0
"1985",38007,0
"1986",38009,0
"1987",38011,0
"1988",38013,0
"1989",38015,72
"1990",38017,111
"1991",38019,0
"1992",38021,0
"1993",38023,0
"1994",38025,0
"1995",38027,0
"1996",38029,0
"1997",38031,0
"1998",38033,0
"1999",38035,26
"2000",38037,0
"2001",38039,0
"2002",38041,0
"2003",38043,0
"2004",38045,0
"2005",38047,0
"2006",38049,0
"2007",38051,0
"2008",38053,0
"2009",38055,0
"2010",38057,0
"2011",38059,0
"2012",38061,0
"2013",38063,0
"2014",38065,0
"2015",38067,0
"2016",38069,0
"2017",38071,0
"2018",38073,0
"2019",38075,0
"2020",38077,0
"2021",38079,0
"2022",38081,0
"2023",38083,0
"2024",38085,0
"2025",38087,0
"2026",38089,4
"2027",38091,0
"2028",38093,6
"2029",38095,0
"2030",38097,0
"2031",38099,0
"2032",38101,19
"2033",38103,0
"2034",38105,0
"2035",39001,0
"2036",39003,62
"2037",39005,6
"2038",39007,19
"2039",39009,0
"2040",39011,6
"2041",39013,15
"2042",39015,0
"2043",39017,74
"2044",39019,0
"2045",39021,0
"2046",39023,38
"2047",39025,16
"2048",39027,6
"2049",39029,20
"2050",39031,7
"2051",39033,9
"2052",39035,680
"2053",39037,6
"2054",39039,8
"2055",39041,6
"2056",39043,18
"2057",39045,20
"2058",39047,6
"2059",39049,449
"2060",39051,7
"2061",39053,14
"2062",39055,12
"2063",39057,20
"2064",39059,11
"2065",39061,297
"2066",39063,34
"2067",39065,0
"2068",39067,0
"2069",39069,5
"2070",39071,0
"2071",39073,4
"2072",39075,4
"2073",39077,12
"2074",39079,4
"2075",39081,20
"2076",39083,12
"2077",39085,27
"2078",39087,0
"2079",39089,38
"2080",39091,6
"2081",39093,75
"2082",39095,251
"2083",39097,13
"2084",39099,67
"2085",39101,15
"2086",39103,12
"2087",39105,0
"2088",39107,5
"2089",39109,10
"2090",39111,0
"2091",39113,196
"2092",39115,0
"2093",39117,3
"2094",39119,48
"2095",39121,0
"2096",39123,4
"2097",39125,0
"2098",39127,0
"2099",39129,8
"2100",39131,0
"2101",39133,16
"2102",39135,0
"2103",39137,0
"2104",39139,37
"2105",39141,12
"2106",39143,18
"2107",39145,16
"2108",39147,9
"2109",39149,7
"2110",39151,128
"2111",39153,170
"2112",39155,42
"2113",39157,38
"2114",39159,7
"2115",39161,5
"2116",39163,0
"2117",39165,57
"2118",39167,11
"2119",39169,14
"2120",39171,7
"2121",39173,10
"2122",39175,5
"2123",40001,0
"2124",40003,0
"2125",40005,0
"2126",40007,0
"2127",40009,6
"2128",40011,0
"2129",40013,8
"2130",40015,0
"2131",40017,8
"2132",40019,13
"2133",40021,30
"2134",40023,0
"2135",40025,0
"2136",40027,77
"2137",40029,0
"2138",40031,58
"2139",40033,0
"2140",40035,0
"2141",40037,0
"2142",40039,4
"2143",40041,6
"2144",40043,0
"2145",40045,0
"2146",40047,30
"2147",40049,0
"2148",40051,9
"2149",40053,0
"2150",40055,0
"2151",40057,0
"2152",40059,0
"2153",40061,0
"2154",40063,0
"2155",40065,6
"2156",40067,0
"2157",40069,0
"2158",40071,6
"2159",40073,0
"2160",40075,0
"2161",40077,0
"2162",40079,4
"2163",40081,0
"2164",40083,0
"2165",40085,0
"2166",40087,0
"2167",40089,0
"2168",40091,0
"2169",40093,0
"2170",40095,0
"2171",40097,0
"2172",40099,0
"2173",40101,24
"2174",40103,0
"2175",40105,0
"2176",40107,0
"2177",40109,300
"2178",40111,0
"2179",40113,0
"2180",40115,9
"2181",40117,0
"2182",40119,11
"2183",40121,15
"2184",40123,12
"2185",40125,14
"2186",40127,0
"2187",40129,0
"2188",40131,6
"2189",40133,0
"2190",40135,0
"2191",40137,9
"2192",40139,0
"2193",40141,0
"2194",40143,379
"2195",40145,6
"2196",40147,8
"2197",40149,0
"2198",40151,0
"2199",40153,6
"2200",41001,2
"2201",41003,12
"2202",41005,54
"2203",41007,4
"2204",41009,0
"2205",41011,12
"2206",41013,0
"2207",41015,0
"2208",41017,36
"2209",41019,32
"2210",41021,0
"2211",41023,0
"2212",41025,2
"2213",41027,4
"2214",41029,50
"2215",41031,0
"2216",41033,12
"2217",41035,0
"2218",41037,0
"2219",41039,67
"2220",41041,0
"2221",41043,11
"2222",41045,8
"2223",41047,68
"2224",41049,0
"2225",41051,165
"2226",41053,0
"2227",41055,0
"2228",41057,4
"2229",41059,3
"2230",41061,4
"2231",41063,0
"2232",41065,17
"2233",41067,85
"2234",41069,0
"2235",41071,11
"2236",42001,8
"2237",42003,580
"2238",42005,12
"2239",42007,20
"2240",42009,4
"2241",42011,71
"2242",42013,50
"2243",42015,42
"2244",42017,90
"2245",42019,35
"2246",42021,30
"2247",42023,0
"2248",42025,13
"2249",42027,0
"2250",42029,93
"2251",42031,7
"2252",42033,27
"2253",42035,10
"2254",42037,22
"2255",42039,16
"2256",42041,45
"2257",42043,142
"2258",42045,100
"2259",42047,0
"2260",42049,88
"2261",42051,15
"2262",42053,0
"2263",42055,24
"2264",42057,0
"2265",42059,0
"2266",42061,7
"2267",42063,12
"2268",42065,5
"2269",42067,0
"2270",42069,51
"2271",42071,64
"2272",42073,18
"2273",42075,18
"2274",42077,143
"2275",42079,71
"2276",42081,32
"2277",42083,5
"2278",42085,45
"2279",42087,10
"2280",42089,44
"2281",42091,215
"2282",42093,42
"2283",42095,64
"2284",42097,6
"2285",42099,0
"2286",42101,528
"2287",42103,0
"2288",42105,4
"2289",42107,16
"2290",42109,0
"2291",42111,14
"2292",42113,0
"2293",42115,4
"2294",42117,6
"2295",42119,12
"2296",42121,8
"2297",42123,6
"2298",42125,50
"2299",42127,8
"2300",42129,51
"2301",42131,6
"2302",42133,60
"2303",44001,0
"2304",44003,15
"2305",44005,10
"2306",44007,237
"2307",44009,17
"2308",45001,6
"2309",45003,35
"2310",45005,0
"2311",45007,40
"2312",45009,0
"2313",45011,0
"2314",45013,24
"2315",45015,0
"2316",45017,0
"2317",45019,221
"2318",45021,12
"2319",45023,6
"2320",45025,6
"2321",45027,6
"2322",45029,8
"2323",45031,12
"2324",45033,6
"2325",45035,0
"2326",45037,0
"2327",45039,0
"2328",45041,98
"2329",45043,10
"2330",45045,137
"2331",45047,30
"2332",45049,6
"2333",45051,100
"2334",45053,4
"2335",45055,10
"2336",45057,20
"2337",45059,8
"2338",45061,0
"2339",45063,55
"2340",45065,0
"2341",45067,10
"2342",45069,0
"2343",45071,7
"2344",45073,12
"2345",45075,20
"2346",45077,15
"2347",45079,211
"2348",45081,0
"2349",45083,39
"2350",45085,17
"2351",45087,6
"2352",45089,4
"2353",45091,24
"2354",46003,0
"2355",46005,6
"2356",46007,0
"2357",46009,0
"2358",46011,0
"2359",46013,10
"2360",46015,0
"2361",46017,0
"2362",46019,0
"2363",46021,0
"2364",46023,0
"2365",46025,0
"2366",46027,0
"2367",46029,8
"2368",46031,0
"2369",46033,0
"2370",46035,8
"2371",46037,0
"2372",46039,0
"2373",46041,0
"2374",46043,0
"2375",46045,0
"2376",46047,0
"2377",46049,0
"2378",46051,0
"2379",46053,0
"2380",46055,0
"2381",46057,0
"2382",46059,0
"2383",46061,0
"2384",46063,0
"2385",46065,6
"2386",46067,0
"2387",46069,0
"2388",46071,0
"2389",46073,0
"2390",46075,0
"2391",46077,0
"2392",46079,0
"2393",46081,5
"2394",46083,0
"2395",46085,0
"2396",46087,0
"2397",46089,0
"2398",46091,0
"2399",46093,3
"2400",46095,0
"2401",46097,0
"2402",46099,54
"2403",46101,0
"2404",46102,0
"2405",46103,38
"2406",46105,0
"2407",46107,0
"2408",46109,0
"2409",46111,0
"2410",46115,0
"2411",46117,0
"2412",46119,0
"2413",46121,0
"2414",46123,0
"2415",46125,0
"2416",46127,0
"2417",46129,4
"2418",46135,10
"2419",46137,0
"2420",47001,25
"2421",47003,8
"2422",47005,0
"2423",47007,0
"2424",47009,16
"2425",47011,27
"2426",47013,10
"2427",47015,0
"2428",47017,6
"2429",47019,8
"2430",47021,0
"2431",47023,0
"2432",47025,5
"2433",47027,0
"2434",47029,5
"2435",47031,14
"2436",47033,0
"2437",47035,12
"2438",47037,614
"2439",47039,0
"2440",47041,4
"2441",47043,6
"2442",47045,10
"2443",47047,0
"2444",47049,0
"2445",47051,10
"2446",47053,3
"2447",47055,6
"2448",47057,0
"2449",47059,6
"2450",47061,0
"2451",47063,20
"2452",47065,215
"2453",47067,0
"2454",47069,0
"2455",47071,0
"2456",47073,6
"2457",47075,0
"2458",47077,0
"2459",47079,6
"2460",47081,0
"2461",47083,0
"2462",47085,0
"2463",47087,0
"2464",47089,6
"2465",47091,0
"2466",47093,254
"2467",47095,0
"2468",47097,0
"2469",47099,6
"2470",47101,0
"2471",47103,7
"2472",47105,5
"2473",47107,4
"2474",47109,0
"2475",47111,0
"2476",47113,76
"2477",47115,0
"2478",47117,0
"2479",47119,65
"2480",47121,0
"2481",47123,0
"2482",47125,21
"2483",47127,0
"2484",47129,0
"2485",47131,7
"2486",47133,6
"2487",47135,0
"2488",47137,0
"2489",47139,0
"2490",47141,38
"2491",47143,3
"2492",47145,6
"2493",47147,8
"2494",47149,78
"2495",47151,0
"2496",47153,0
"2497",47155,16
"2498",47157,277
"2499",47159,2
"2500",47161,0
"2501",47163,103
"2502",47165,38
"2503",47167,7
"2504",47169,0
"2505",47171,0
"2506",47173,0
"2507",47175,0
"2508",47177,8
"2509",47179,76
"2510",47181,0
"2511",47183,6
"2512",47185,4
"2513",47187,28
"2514",47189,12
"2515",48001,10
"2516",48003,0
"2517",48005,29
"2518",48007,0
"2519",48009,0
"2520",48011,0
"2521",48013,6
"2522",48015,0
"2523",48017,0
"2524",48019,0
"2525",48021,0
"2526",48023,27
"2527",48025,8
"2528",48027,90
"2529",48029,648
"2530",48031,0
"2531",48033,0
"2532",48035,0
"2533",48037,82
"2534",48039,16
"2535",48041,48
"2536",48043,3
"2537",48045,0
"2538",48047,0
"2539",48049,12
"2540",48051,0
"2541",48053,12
"2542",48055,0
"2543",48057,6
"2544",48059,0
"2545",48061,104
"2546",48063,0
"2547",48065,0
"2548",48067,0
"2549",48069,0
"2550",48071,0
"2551",48073,0
"2552",48075,0
"2553",48077,0
"2554",48079,0
"2555",48081,0
"2556",48083,0
"2557",48085,195
"2558",48087,0
"2559",48089,4
"2560",48091,12
"2561",48093,0
"2562",48095,0
"2563",48097,5
"2564",48099,4
"2565",48101,0
"2566",48103,0
"2567",48105,0
"2568",48107,0
"2569",48109,0
"2570",48111,0
"2571",48113,614
"2572",48115,0
"2573",48117,0
"2574",48119,0
"2575",48121,81
"2576",48123,0
"2577",48125,0
"2578",48127,0
"2579",48129,0
"2580",48131,0
"2581",48133,0
"2582",48135,50
"2583",48137,0
"2584",48139,18
"2585",48141,203
"2586",48143,5
"2587",48145,0
"2588",48147,2
"2589",48149,0
"2590",48151,0
"2591",48153,0
"2592",48155,0
"2593",48157,128
"2594",48159,0
"2595",48161,0
"2596",48163,0
"2597",48165,0
"2598",48167,26
"2599",48169,0
"2600",48171,10
"2601",48173,0
"2602",48175,0
"2603",48177,0
"2604",48179,8
"2605",48181,62
"2606",48183,66
"2607",48185,0
"2608",48187,9
"2609",48189,5
"2610",48191,0
"2611",48193,0
"2612",48195,0
"2613",48197,0
"2614",48199,0
"2615",48201,918
"2616",48203,0
"2617",48205,0
"2618",48207,0
"2619",48209,42
"2620",48211,0
"2621",48213,10
"2622",48215,271
"2623",48217,5
"2624",48219,0
"2625",48221,12
"2626",48223,10
"2627",48225,0
"2628",48227,8
"2629",48229,0
"2630",48231,23
"2631",48233,4
"2632",48235,0
"2633",48237,0
"2634",48239,0
"2635",48241,6
"2636",48243,0
"2637",48245,88
"2638",48247,0
"2639",48249,8
"2640",48251,35
"2641",48253,0
"2642",48255,0
"2643",48257,8
"2644",48259,0
"2645",48261,0
"2646",48263,0
"2647",48265,12
"2648",48267,0
"2649",48269,0
"2650",48271,0
"2651",48273,10
"2652",48275,0
"2653",48277,20
"2654",48279,0
"2655",48281,0
"2656",48283,0
"2657",48285,3
"2658",48287,0
"2659",48289,0
"2660",48291,0
"2661",48293,6
"2662",48295,0
"2663",48297,0
"2664",48299,0
"2665",48301,0
"2666",48303,267
"2667",48305,0
"2668",48307,0
"2669",48309,54
"2670",48311,0
"2671",48313,0
"2672",48315,0
"2673",48317,0
"2674",48319,0
"2675",48321,6
"2676",48323,10
"2677",48325,0
"2678",48327,0
"2679",48329,48
"2680",48331,0
"2681",48333,0
"2682",48335,0
"2683",48337,0
"2684",48339,97
"2685",48341,3
"2686",48343,0
"2687",48345,0
"2688",48347,27
"2689",48349,9
"2690",48351,0
"2691",48353,5
"2692",48355,115
"2693",48357,0
"2694",48359,0
"2695",48361,0
"2696",48363,8
"2697",48365,0
"2698",48367,20
"2699",48369,0
"2700",48371,0
"2701",48373,8
"2702",48375,99
"2703",48377,0
"2704",48379,0
"2705",48381,0
"2706",48383,0
"2707",48385,0
"2708",48387,0
"2709",48389,0
"2710",48391,0
"2711",48393,0
"2712",48395,0
"2713",48397,6
"2714",48399,0
"2715",48401,0
"2716",48403,0
"2717",48405,0
"2718",48407,0
"2719",48409,0
"2720",48411,0
"2721",48413,0
"2722",48415,0
"2723",48417,0
"2724",48419,0
"2725",48421,0
"2726",48423,194
"2727",48425,0
"2728",48427,0
"2729",48429,0
"2730",48431,0
"2731",48433,0
"2732",48435,0
"2733",48437,0
"2734",48439,409
"2735",48441,110
"2736",48443,0
"2737",48445,0
"2738",48447,0
"2739",48449,8
"2740",48451,29
"2741",48453,294
"2742",48455,0
"2743",48457,0
"2744",48459,0
"2745",48461,0
"2746",48463,6
"2747",48465,7
"2748",48467,0
"2749",48469,43
"2750",48471,6
"2751",48473,0
"2752",48475,0
"2753",48477,5
"2754",48479,56
"2755",48481,4
"2756",48483,0
"2757",48485,24
"2758",48487,0
"2759",48489,0
"2760",48491,90
"2761",48493,4
"2762",48495,0
"2763",48497,21
"2764",48499,0
"2765",48501,0
"2766",48503,0
"2767",48505,0
"2768",48507,0
"2769",49001,0
"2770",49003,0
"2771",49005,14
"2772",49007,6
"2773",49009,0
"2774",49011,22
"2775",49013,4
"2776",49015,0
"2777",49017,0
"2778",49019,0
"2779",49021,6
"2780",49023,0
"2781",49025,0
"2782",49027,0
"2783",49029,0
"2784",49031,0
"2785",49033,0
"2786",49035,282
"2787",49037,1
"2788",49039,0
"2789",49041,0
"2790",49043,4
"2791",49045,4
"2792",49047,4
"2793",49049,122
"2794",49051,0
"2795",49053,32
"2796",49055,0
"2797",49057,64
"2798",50001,0
"2799",50003,10
"2800",50005,4
"2801",50007,46
"2802",50009,0
"2803",50011,0
"2804",50013,0
"2805",50015,0
"2806",50017,2
"2807",50019,5
"2808",50021,13
"2809",50023,14
"2810",50025,0
"2811",50027,0
"2812",51001,10
"2813",51003,12
"2814",51005,10
"2815",51007,0
"2816",51009,0
"2817",51011,0
"2818",51013,32
"2819",51015,12
"2820",51017,0
"2821",51019,6
"2822",51021,0
"2823",51023,0
"2824",51025,0
"2825",51027,12
"2826",51029,0
"2827",51031,0
"2828",51033,0
"2829",51035,0
"2830",51036,0
"2831",51037,0
"2832",51041,106
"2833",51043,0
"2834",51045,0
"2835",51047,6
"2836",51049,0
"2837",51051,0
"2838",51053,0
"2839",51057,7
"2840",51059,178
"2841",51061,8
"2842",51063,0
"2843",51065,0
"2844",51067,4
"2845",51069,0
"2846",51071,0
"2847",51073,7
"2848",51075,0
"2849",51077,0
"2850",51079,0
"2851",51081,0
"2852",51083,12
"2853",51085,24
"2854",51087,53
"2855",51089,0
"2856",51091,0
"2857",51093,0
"2858",51095,26
"2859",51097,0
"2860",51099,0
"2861",51101,0
"2862",51103,0
"2863",51105,0
"2864",51107,33
"2865",51109,0
"2866",51111,0
"2867",51113,0
"2868",51115,0
"2869",51117,10
"2870",51119,0
"2871",51121,22
"2872",51125,0
"2873",51127,0
"2874",51131,0
"2875",51133,0
"2876",51135,0
"2877",51137,0
"2878",51139,0
"2879",51141,0
"2880",51143,0
"2881",51145,0
"2882",51147,8
"2883",51149,0
"2884",51153,24
"2885",51155,8
"2886",51157,0
"2887",51159,0
"2888",51161,0
"2889",51163,0
"2890",51165,0
"2891",51167,5
"2892",51169,0
"2893",51171,0
"2894",51173,4
"2895",51175,0
"2896",51177,12
"2897",51179,4
"2898",51181,0
"2899",51183,0
"2900",51185,12
"2901",51187,8
"2902",51191,14
"2903",51193,0
"2904",51195,8
"2905",51197,6
"2906",51199,0
"2907",51510,40
"2908",51520,0
"2909",51530,0
"2910",51540,25
"2911",51550,28
"2912",51570,0
"2913",51580,0
"2914",51590,34
"2915",51595,7
"2916",51600,0
"2917",51610,0
"2918",51620,8
"2919",51630,26
"2920",51640,10
"2921",51650,24
"2922",51660,34
"2923",51670,17
"2924",51678,0
"2925",51680,49
"2926",51683,11
"2927",51685,0
"2928",51690,0
"2929",51700,88
"2930",51710,113
"2931",51720,11
"2932",51730,28
"2933",51735,0
"2934",51740,22
"2935",51750,0
"2936",51760,159
"2937",51770,71
"2938",51775,36
"2939",51790,0
"2940",51800,12
"2941",51810,50
"2942",51820,0
"2943",51830,0
"2944",51840,48
"2945",53001,0
"2946",53003,0
"2947",53005,44
"2948",53007,20
"2949",53009,19
"2950",53011,90
"2951",53013,0
"2952",53015,18
"2953",53017,0
"2954",53019,0
"2955",53021,0
"2956",53023,0
"2957",53025,0
"2958",53027,0
"2959",53029,6
"2960",53031,6
"2961",53033,450
"2962",53035,20
"2963",53037,6
"2964",53039,0
"2965",53041,6
"2966",53043,0
"2967",53045,6
"2968",53047,0
"2969",53049,0
"2970",53051,0
"2971",53053,189
"2972",53055,0
"2973",53057,18
"2974",53059,0
"2975",53061,72
"2976",53063,113
"2977",53065,0
"2978",53067,72
"2979",53069,0
"2980",53071,28
"2981",53073,24
"2982",53075,6
"2983",53077,52
"2984",54001,0
"2985",54003,20
"2986",54005,0
"2987",54007,0
"2988",54009,0
"2989",54011,88
"2990",54013,0
"2991",54015,0
"2992",54017,0
"2993",54019,3
"2994",54021,0
"2995",54023,3
"2996",54025,12
"2997",54027,0
"2998",54029,10
"2999",54031,0
"3000",54033,20
"3001",54035,0
"3002",54037,5
"3003",54039,156
"3004",54041,6
"3005",54043,0
"3006",54045,12
"3007",54047,7
"3008",54049,14
"3009",54051,9
"3010",54053,5
"3011",54055,29
"3012",54057,4
"3013",54059,6
"3014",54061,119
"3015",54063,0
"3016",54065,0
"3017",54067,0
"3018",54069,37
"3019",54071,0
"3020",54073,0
"3021",54075,0
"3022",54077,0
"3023",54079,0
"3024",54081,43
"3025",54083,0
"3026",54085,0
"3027",54087,0
"3028",54089,0
"3029",54091,0
"3030",54093,0
"3031",54095,0
"3032",54097,4
"3033",54099,0
"3034",54101,0
"3035",54103,5
"3036",54105,0
"3037",54107,36
"3038",54109,0
"3039",55001,0
"3040",55003,0
"3041",55005,5
"3042",55007,0
"3043",55009,60
"3044",55011,0
"3045",55013,0
"3046",55015,0
"3047",55017,6
"3048",55019,0
"3049",55021,10
"3050",55023,0
"3051",55025,39
"3052",55027,10
"3053",55029,4
"3054",55031,0
"3055",55033,0
"3056",55035,48
"3057",55037,0
"3058",55039,15
"3059",55041,0
"3060",55043,0
"3061",55045,6
"3062",55047,5
"3063",55049,0
"3064",55051,0
"3065",55053,0
"3066",55055,4
"3067",55057,0
"3068",55059,27
"3069",55061,0
"3070",55063,52
"3071",55065,0
"3072",55067,4
"3073",55069,0
"3074",55071,16
"3075",55073,52
"3076",55075,10
"3077",55077,0
"3078",55078,0
"3079",55079,381
"3080",55081,0
"3081",55083,0
"3082",55085,20
"3083",55087,64
"3084",55089,46
"3085",55091,0
"3086",55093,0
"3087",55095,3
"3088",55097,12
"3089",55099,4
"3090",55101,33
"3091",55103,4
"3092",55105,33
"3093",55107,4
"3094",55109,0
"3095",55111,10
"3096",55113,0
"3097",55115,0
"3098",55117,13
"3099",55119,0
"3100",55121,0
"3101",55123,0
"3102",55125,10
"3103",55127,16
"3104",55129,0
"3105",55131,12
"3106",55133,64
"3107",55135,4
"3108",55137,0
"3109",55139,26
"3110",55141,27
"3111",56001,4
"3112",56003,0
"3113",56005,14
"3114",56007,6
"3115",56009,0
"3116",56011,0
"3117",56013,12
"3118",56015,0
"3119",56017,0
"3120",56019,0
"3121",56021,15
"3122",56023,0
"3123",56025,14
"3124",56027,0
"3125",56029,4
"3126",56031,0
"3127",56033,11
"3128",56035,0
"3129",56037,10
"3130",56039,6
"3131",56041,6
"3132",56043,0
"3133",56045,0
