state,county,raw_coef,raw_dt,adj_coef,adj_dt
NM,Valencia,0.5,2,0.303402165494579,3.29595538110247
NY,Albany,0.308197623586317,3.24467135198377,0.134760052622457,7.42059668677627
NY,Broome,0.384008441036788,2.60410942348061,0.210570870072928,4.74899495667973
NY,Delaware,0.274821755268057,3.63872212017791,0.101384184304197,9.86347137734581
NY,Dutchess,0.394424504357266,2.53533943493077,0.220986933393405,4.5251544272067
NY,Erie,0.490006829970385,2.04078788056983,0.316569259006524,3.15886641406135
NY,Greene,0.152529067392515,6.55612741292533,-0.0209085035713455,-47.8274304322032
NY,Herkimer,0.281188975543744,3.55632719265138,0.107751404579884,9.28062148144554
NY,Monroe,0.415183700722602,2.40857239400188,0.241746129758742,4.13657087705181
NY,Montgomery,0.214619942606432,4.65939925179177,0.0411823716425714,24.2822343666646
NY,Nassau,0.478078658880724,2.091706001563,0.304641087916864,3.28255130270838
NY,New York City,0.498356153907176,2.00659707351835,0.324918582943316,3.07769408244174
NY,Orange,0.567557327376717,1.76193655118868,0.394119756412857,2.53729985297276
NY,Putnam,0.551097464430753,1.81456106141394,0.377659893466894,2.64788508734688
NY,Rockland,0.586985652974375,1.70361915139288,0.413548082010515,2.41809850776813
NY,Saratoga,0.344567459814799,2.90218931450314,0.171129888850939,5.8435145766444
NY,Schenectady,0.342299235128082,2.92142049229476,0.168861664164222,5.92200725338982
NY,Suffolk,0.518300080639871,1.92938422615224,0.344862509676011,2.89970632336775
NY,Tioga,0.125,8,-0.04843757096386,-20.64513104396
NY,Tompkins,0.416445735846084,2.40127323663987,0.243008164882224,4.11508806909702
NY,Ulster,0.374273906561795,2.67184001467357,0.200836335597935,4.97917867811508
NY,Westchester,0.416624278491086,2.40024418073225,0.243186707527226,4.11206685664777
NY,Allegany,0.0452846428777473,22.082541375001,-0.119992868428323,-8.3338286108007
NY,Onondaga,0.597788626403474,1.67283209454215,0.432511115097403,2.31207930870122
NY,Ontario,0.367116742675842,2.72392915864092,0.201839231369772,4.95443820913085
NY,Clinton,0.357073232597188,2.80054596287282,0.207565673715277,4.81775229063995
NY,Rensselaer,0.373297638772735,2.67882755242608,0.223790079890824,4.46847331431245
NY,Sullivan,0.517020583047339,1.93415897314177,0.367513024165428,2.72099200367351
NY,Wyoming,0.262023401454348,3.81645301316429,0.112515842572437,8.8876373063305
NY,Chenango,0.279372758934614,3.57944705780726,0.142528906324926,7.01612062973582
NY,Essex,0.210647246495932,4.74727306734253,0.0738033938862447,13.5495123915484
NY,Hamilton,0.0699300699300699,14.3,-0.0669137826796173,-14.9446042347956
NY,Jefferson,0.266311596705517,3.7549998286623,0.12946774409583,7.72393160152551
NY,Livingston,0.255989508421554,3.90641009534358,0.119145655811867,8.39308821782821
NY,Warren,0.378227735941032,2.643909753239,0.241383883331345,4.14277865696323
NY,Washington,0.308532532007595,3.24114929953443,0.171688679397908,5.82449584624265
NY,Schoharie,0.260474912328634,3.83914132482106,0.141623113881338,7.06099430095763
NY,Wayne,0.372186702546663,2.68682355698784,0.253334904099367,3.94734394597186
NY,Columbia,0.461752392041329,2.16566284709251,0.344206523666896,2.90523256022813
NY,Fulton,0,Inf,-0.117545868374433,-8.5073173036978
NY,Genesee,0.412761345278726,2.42270748324247,0.295215476904293,3.38735628120268
NY,Niagara,0.39728637933506,2.51707597344189,0.279740510960627,3.57474145080384
NY,Oneida,0.367943204009881,2.7178107629164,0.250397335635448,3.9936527178384
NY,Steuben,0.383395192374223,2.60827475119699,0.284082717284193,3.52010150268878
NY,Cortland,0.329814023565296,3.03201176587332,0.252621303035923,3.95849434700208
NY,Madison,0.583256540365948,1.71451142129084,0.506063819836575,1.97603535523036
NY,St. Lawrence,0.545828869133471,1.83207605267847,0.468636148604097,2.13385160956672
NY,Cayuga,0,Inf,-0.0634421957190157,-15.7623800479571
NY,Oswego,0.486239637289829,2.05659909910623,0.422797441570813,2.36519879657908
NY,Otsego,0.603657936559452,1.65656730316427,0.540215740840436,1.85111229532901
NY,Chemung,0.884040490765307,1.13116990731308,0.826989647070403,1.20920498042809
NY,Orleans,0.150418928756869,6.64809946636678,0.093368085061965,10.7102978425266
NY,Chautauqua,0.696578428466209,1.43558852691131,0.640439537054016,1.56142764795556
NY,Franklin,0.716992500144231,1.39471472825565,0.660853608732038,1.51319443033484
NY,Cattaraugus,2,0.5,1.96906762264999,0.50785457467133
NY,Schuyler,0,Inf,-0.0309323773500057,-32.3285853099751
